NEAT1	ceRNA or sponge	NR4A2
NEAT1	ceRNA or sponge	PLA2G4A
NEAT1	ceRNA or sponge	PNPLA2
NEAT1	ceRNA or sponge	PRKG1
NEAT1	ceRNA or sponge	SMC1A
NEAT1	ceRNA or sponge	TIMM17A
NEAT1	ceRNA or sponge	miR-129
NEAT1	ceRNA or sponge	miR-16
NEAT1	ceRNA or sponge	miR-193a-3p
NEAT1	ceRNA or sponge	miR-194
NEAT1	ceRNA or sponge	miR-377-3p
NEAT1	ceRNA or sponge	miR-506-3p
NEAT1	ceRNA or sponge	miR-98-5p
NEAT1	expression association	AQP7
NEAT1	expression association	ARNTL
NEAT1	expression association	ATP7A
NEAT1	expression association	ATP8B
NEAT1	expression association	CCL11
NEAT1	expression association	CDK5R1
NEAT1	expression association	CDKN3A
NEAT1	expression association	CSF2
NEAT1	expression association	EIF4G1
NEAT1	expression association	GPX4
NEAT1	expression association	ITGA3
NEAT1	expression association	MIR140
NEAT1	expression association	MIR92B
NEAT1	expression association	TFR4
NEAT1	expression association	TNFRSF1B
NEAT1	expression association	WNT4
NEAT1	expression association	let-7g-5p
NEAT1	expression association	miR-181b
NEAT1	expression association	miR-181d-5p
NEAT1	expression association	miR-27a-3p
NEAT1	expression association	miR-335-5p
NEAT1	expression association	p-mTOR
NEAT1	interact with protein	KHSRP
NEAT1	interact with protein	PGAM1
NEAT1	interact with protein	RTCB
NEAT1	interact with protein	SIN3A
NEAT1_2	ceRNA or sponge	WEE1
NEXN-AS1	chromatin looping	NEXN
NFE2L2	transcriptional regulation	LUCAT1
NFIA-AS2	ceRNA or sponge	ZFX
NFKB1	expression association	MIR31HG
NHEG1	ceRNA or sponge	HMGB1
NIFK-AS1	ceRNA or sponge	miR-146a
NKILA	ceRNA or sponge	CLDN2
NKILA	ceRNA or sponge	NLRX1
NKILA	expression association	miR-485-5p
NKILA	interact with protein	NFKBIB
NKRF	ceRNA or sponge	RIPK1
NKRF	ceRNA or sponge	RIPK3
NKX2-1-AS1	transcriptional regulation	CD274
NLIPMT	expression association	GSK3¦Â
NMRAL2P	epigenetic regulation	ACOT7
NNT-AS1	ceRNA or sponge	BCL9
NNT-AS1	ceRNA or sponge	MIR363
NNT-AS1	ceRNA or sponge	PODXL
NNT-AS1	ceRNA or sponge	PRMT1
NOC2L-4.1	ceRNA or sponge	YAP1
NONHSAG045500	expression association	SLC6A4
NONHSAT009986	transcriptional regulation	WNT3A
NONHSAT069381	ceRNA or sponge	mCASP3
NONHSAT101069	ceRNA or sponge	TWIST1
NONHSAT105177	expression association	CLU
NONHSAT113026	transcriptional regulation	NFKB1
NONHSAT140844	ceRNA or sponge	mXIAP
NONHSAT141924	transcriptional regulation	BCL2
NONHSAT141924	transcriptional regulation	p-CREB
NONHSAT143692.2	ceRNA or sponge	OGG1
NONRATG019935.2	expression association	TP53
NORAD	ceRNA or sponge	ABCB1
NORAD	ceRNA or sponge	ADAM19
NORAD	ceRNA or sponge	PEAK1
NORAD	ceRNA or sponge	TGF-betaR2
NORAD	ceRNA or sponge	UBE3A
NORAD	ceRNA or sponge	WNT7B
NORAD	ceRNA or sponge	miR-190a-3p
NORAD	ceRNA or sponge	miR-199a-3p
NORAD	ceRNA or sponge	miR-202-5p
NORAD	ceRNA or sponge	miR-556-3p
NORAD	expression association	AKR1B1
NORAD	expression association	CAPN7
NORAD	expression association	K17
NORAD	expression association	K6
NORAD	expression association	PUM2
NORAD	interact with mRNA	MIR496
NORAD	interact with protein	S100P
NOTCH1	expression association	AK022798
NPCCAT1	interact with mRNA	YY1
NPTN-IT1	ceRNA or sponge	miR-548k
NR026833.1	ceRNA or sponge	SNAI1
NR2F1-AS1	ceRNA or sponge	CCND1
NR2F1-AS1	ceRNA or sponge	SIK1
NR2F1-AS1	interact with protein	NR2F1
NR2F2-AS1	ceRNA or sponge	BMI1
NR2F2-AS1	ceRNA or sponge	PLEKHO2
NR4A1	transcriptional regulation	WFDC21P
NR4A1AS	transcriptional regulation	NR4A1
NR4A3	transcriptional regulation	Giver
NRAD1	ceRNA or sponge	c-Met
NRAV	ceRNA or sponge	RAB5C
NRCP	expression association	GPI
NRF2	expression association	NLUCAT1
NRIP1	ceRNA or sponge	AKT1
NRIR	interact with protein	FUBP3
NRON	expression association	HIF1A
NRON	expression association	NFAT
NRSN2-AS1	ceRNA or sponge	PRKX
NR_002794	transcriptional regulation	TIE1
NR_003923	ceRNA or sponge	IL22RA1
NR_023387	expression association	MGP
NSUN2	epigenetic regulation	H19
NTT	transcriptional regulation	PBOV1
NUF2	expression association	AF339813
NUTM2A-AS1	ceRNA or sponge	HIF1A
NXF1	expression association	VESTAR
OECC	expression association	AKT1
OGFRP1	ceRNA or sponge	LYPD3
OIP5-AS1	ceRNA or sponge	AGPAT2
OIP5-AS1	ceRNA or sponge	ANO1
OIP5-AS1	ceRNA or sponge	C1QTNF3
OIP5-AS1	ceRNA or sponge	DYRK1A
OIP5-AS1	ceRNA or sponge	GLO1
OIP5-AS1	ceRNA or sponge	IL13
OIP5-AS1	ceRNA or sponge	KLF10
OIP5-AS1	ceRNA or sponge	MIR641
OIP5-AS1	ceRNA or sponge	OLR1
OIP5-AS1	ceRNA or sponge	PLK2
OIP5-AS1	ceRNA or sponge	TUB
OIP5-AS1	ceRNA or sponge	Wnt-7b
OIP5-AS1	ceRNA or sponge	miR-25-3p
OIP5-AS1	ceRNA or sponge	miR-30c-5p
OIP5-AS1	ceRNA or sponge	miR-378a-3p
OIP5-AS1	expression association	OIP5
OIS1	expression association	MTK-1
OLA1P2	interact with protein	STAT3
OR3A4P	ceRNA or sponge	G6PD
OR3A4P	ceRNA or sponge	miR-1227-5p
OR3A4P	expression association	AGGF1
ORF50	chromatin looping	PAN RNA
OSER1-DT	ceRNA or sponge	RAB23
OTUD6B-AS1	ceRNA or sponge	miR-183-5p
OVAAL	ceRNA or sponge	PSMD9
OVAAL	interact with protein	STK3
OXCT1-AS1	ceRNA or sponge	CDC25A
OXCT1-AS1	ceRNA or sponge	JAK1
Olfr29-ps1	ceRNA or sponge	MYD88
P38	expression association	LOC105374325
P5848	transcriptional regulation	ENO1
PABPC1	interact with mRNA	BDNF-AS
PACERR	expression association	HOTAIR
PANDAR	expression association	BCL2
PANDAR	interact with protein	HNRNPU
PANDAR	interact with protein	SRSF7
PANTR1	epigenetic regulation	POU3F3
PANTR1	expression association	MDR
PART1	ceRNA or sponge	BCL2
PART1	ceRNA or sponge	CHRAC1
PART1	ceRNA or sponge	JAK3
PART1	ceRNA or sponge	MIR4516
PART1	epigenetic regulation	PDGFB
PARTICL	expression association	WWOX
PAUPAR	epigenetic regulation	HES1
PAUPAR	epigenetic regulation	PAX6
PAX5	expression association	DLEU2
PAX8-AS1	ceRNA or sponge	PKN2
PAXIP1-DT	expression association	KIF14
PBB12	ceRNA or sponge	KLF4
PBB12	ceRNA or sponge	hsa-miR-204-5p
PBX3	transcriptional regulation	SNHG10
PCA3	ceRNA or sponge	HMGB1
PCA3	ceRNA or sponge	PRKD3
PCA3	ceRNA or sponge	RFX7
PCAT1	ceRNA or sponge	ANXA10
PCAT1	ceRNA or sponge	miR-124-3p
PCAT1	ceRNA or sponge	miR-3667-3p
PCAT1	epigenetic regulation	CENPF
PCAT1	expression association	DKC1
PCAT1	expression association	ID1
PCAT1	expression association	ID3
PCAT1	expression association	NEK2
PCAT1	interact with protein	FKBP5
PCAT14	epigenetic regulation	miR-372
PCAT18	ceRNA or sponge	CLDN11
PCAT18	ceRNA or sponge	TP53INP1
PCAT19	ceRNA or sponge	KDM3A
PCAT29	ceRNA or sponge	PTEN
PCAT29	expression association	RASAL1
PCAT29	expression association	miR-221
PCAT6	ceRNA or sponge	HNRNPA2B1
PCAT6	ceRNA or sponge	MKRN3
PCAT6	ceRNA or sponge	PRDX5
PCAT6	transcriptional regulation	ARC
PCAT7	ceRNA or sponge	ELF2
PCAT7	ceRNA or sponge	miR-134-5p
PCBP2-OT1	expression association	CCNB1
PCDH10	expression association	MALAT1
PCDHB17P	ceRNA or sponge	MELK
PCED1B-AS1	ceRNA or sponge	CD274
PCED1B-AS1	ceRNA or sponge	PDCD1LG2
PCGEM1	ceRNA or sponge	FBXW11
PCGEM1	ceRNA or sponge	miR-152-3p
PCNAP1	ceRNA or sponge	PCNA
PCSEAT	ceRNA or sponge	EZH2
PD-L1-lnc	interact with protein	MYC
PDCD4-AS1	interact with mRNA	PDCD4
PDE10A	ceRNA or sponge	SEPTIN6
PDIA3P1	ceRNA or sponge	RELA
PDPK2P	expression association	PDK1
PEBP1P2	expression association	CDK9
PEG10	ceRNA or sponge	LRP6
PEG10	expression association	miR-3200
PENG	ceRNA or sponge	PDZK1
PFAR	ceRNA or sponge	MIR15A
PFAR	ceRNA or sponge	RB1CC1
PFI	interact with protein	SRSF1
PGK1P2	ceRNA or sponge	PGK1
PGM5-AS1	ceRNA or sponge	PTEN
PHACTR2-AS1	epigenetic regulation	SUV39H1
PHBP1	interact with mRNA	PHB
PI3K	expression association	GAS5
PICART1	expression association	AKT1
PICSAR	ceRNA or sponge	EIF6
PICSAR	ceRNA or sponge	MIR573
PICSAR	ceRNA or sponge	miR-4701-5p
PILRLS	expression association	MDM2
PILRLS	interact with protein	TCL1A
PINK1-AS	ceRNA or sponge	G¦Ái1
PINT87aa	expression association	FOXM1
PITPNA-AS1	ceRNA or sponge	SIK2
PKM	expression association	MEG3
PKMYT1AR	ceRNA or sponge	PKMYT1
PLACT1	transcriptional regulation	IkBalpha
PLCD3-OT1	ceRNA or sponge	PLCD3
PNCTR	interact with mRNA	PTBP1
POU2F1	expression association	DLX6-AS1
POU3F3	ceRNA or sponge	FOXD1
POU5F1	expression association	AK055347
POU6F2-AS2	interact with protein	YBX1
PPM1A-AS	expression association	AKT1
PPM1A-AS	expression association	NOTCH4
PPP1R13B-DT	transcriptional regulation	HIF1A
PRAL	expression association	TP53
PRAM1	expression association	NEAT1
PRDM16-DT	expression association	CDKN2A
PRDX1	transcriptional regulation	LINC00460
PRECSIT	ceRNA or sponge	BRD4
PRECSIT	ceRNA or sponge	WDR18
PRKAR1B-AS2	interact with protein	PI3K-110alpha
PRKCQ-AS1	ceRNA or sponge	YBX1
PRKCZ-AS1	expression association	CD209
PRNCR1	ceRNA or sponge	HEY2
PRR34-AS1	ceRNA or sponge	E2F2
PRR34-AS1	ceRNA or sponge	SOX12
PSG10P	ceRNA or sponge	IL1RAP
PSMA3-AS1	ceRNA or sponge	CD274
PSMB8-AS1	ceRNA or sponge	RAB10
PSMC3	ceRNA or sponge	miR-296-5p
PSMD6-AS1	transcriptional regulation	MDM2
PSMG3-AS1	ceRNA or sponge	miR-143-3p
PSTAR	expression association	HNRNPK
PSTPIP1	ceRNA or sponge	miRNA-188-5p
PTCSC1	interact with protein	DHX9
PTCSC2	interact with protein	FOXE1
PTCSC3	ceRNA or sponge	SCAI
PTEN	expression association	MALAT1
PTENP1	ceRNA or sponge	ATG7
PTENP1	ceRNA or sponge	MTUS1
PTENP1	ceRNA or sponge	TSC1
PTPRG-AS1	ceRNA or sponge	HDAC4
PTTG3P	ceRNA or sponge	CCND1
PTTG3P	ceRNA or sponge	PARP2
PTTG3P	ceRNA or sponge	PTTG1
PUM1	interact with protein	HOTAIR
PURPL	expression association	TP53
PVT1	ceRNA or sponge	AGO1
PVT1	ceRNA or sponge	DROSHA
PVT1	ceRNA or sponge	GREM1
PVT1	ceRNA or sponge	HILPDA
PVT1	ceRNA or sponge	ITGB8
PVT1	ceRNA or sponge	NCKAP1L
PVT1	ceRNA or sponge	RAB34
PVT1	ceRNA or sponge	SCUBE2
PVT1	ceRNA or sponge	miR-190a-5p
PVT1	ceRNA or sponge	miR-26b
PVT1	ceRNA or sponge	miR-30d-5p
PVT1	ceRNA or sponge	miR-488-3p
PVT1	ceRNA or sponge	miR<U+2011>16
PVT1	epigenetic regulation	BNIP3
PVT1	expression association	MIR149
PVT1	expression association	MIR486-1
PVT1	interact with mRNA	miR-16-5p
PVT1-214	ceRNA or sponge	LIN28A
PVT1-5	ceRNA or sponge	SLC7A5
PVTL5	ceRNA or sponge	SLC7A5
PWAR5	interact with protein	EZH2
PWAR6	ceRNA or sponge	BMP2
PWRN1	epigenetic regulation	miR-214-5p
PXN-AS1	ceRNA or sponge	PIP4K2B
PXN-AS1-L	transcriptional regulation	SAPCD2
PYCARD-AS1	interact with protein	PYCARD
RAB11B-AS1	interact with mRNA	RAB11B
RAB4B-EGLN2	expression association	EGLN2
RAB5IF	interact with protein	CTNNB1
RAD21	transcriptional regulation	IGSF9B
RAD51-AS1	ceRNA or sponge	NDRG2
RAMP2-AS1	ceRNA or sponge	KDR
RAMS11	expression association	TOP2A
RAMS11	interact with protein	CBX4
RAPIA	ceRNA or sponge	ITGB1
RASSF1-AS1	epigenetic regulation	RASSF1
RB1	epigenetic regulation	MEG3
RB1-DT	epigenetic regulation	RB1
RBAT1	expression association	E2F3
RBM24	expression association	MALAT1
RBM33	ceRNA or sponge	IL6
RBM5-AS1	ceRNA or sponge	YAP1
RBMS3-AS3	ceRNA or sponge	VASH1
RCC2-AS1	interact with protein	RCC2
RELA	transcriptional regulation	PICSAR
REST	transcriptional regulation	ITIH4-AS1
RGMB-AS1	ceRNA or sponge	NFIB
RGMB-AS1	expression association	RGMB
RHOC	transcriptional regulation	HOTAIR
RHPN1-AS1	ceRNA or sponge	IGF2BP2
RHPN1-AS1	ceRNA or sponge	MIR4261
RMRP	ceRNA or sponge	ANXA2
RMRP	ceRNA or sponge	NRP2
RMRP	ceRNA or sponge	TACR1
RN7SK	expression association	PI4P
RNA00887	ceRNA or sponge	MIR206
ROCR	interact with protein	SOX9
ROR1-AS1	ceRNA or sponge	MIR4686
ROR1-AS1	ceRNA or sponge	MIR504
RP1	transcriptional regulation	CDKN1B
RP1-86C11.7	ceRNA or sponge	TFRC
RP1-90L14.1	transcriptional regulation	BACE2
RP11	ceRNA or sponge	miR-29a
RP11-1094M14.8	ceRNA or sponge	CXCL9
RP11-115N4.1	transcriptional regulation	HNRNPH3
RP11-169D4.1	expression association	CDH1
RP11-190D6.2	expression association	WWOX
RP11-279C4.1	ceRNA or sponge	CBX3
RP11-296A18.3	ceRNA or sponge	HIF1A
RP11-2B6.2	expression association	ISG
RP11-301G19.1	ceRNA or sponge	HMGB2
RP11-317J10.2	expression association	CCND1
RP11-323N12.5	transcriptional regulation	YAP1
RP11-340F14.6	expression association	FOXP3
RP11-340F14.6	expression association	P2X7R
RP11-340F14.6	expression association	ROR¦Ãt
RP11-361F15.2	ceRNA or sponge	CPEB4
RP11-395G23.3	ceRNA or sponge	PTEN
RP11-436H11.5	ceRNA or sponge	BCL2L2
RP11-445H22.4	ceRNA or sponge	CXCR4
RP11-468E2.5	expression association	BCL2
RP11-468E2.5	expression association	IFI27
RP11-468E2.5	interact with protein	STAT6
RP11-476D10.1	ceRNA or sponge	BAX
RP11-531A24.3	expression association	ANXA2
RP11-543N12.1	ceRNA or sponge	miR-324-3p
RP11-552M11.4	ceRNA or sponge	ATF1
RP11-552M11.4	interact with mRNA	BRCA2
RP11-598D14.1	interact with protein	IGF2BP1
RP11-670E13.6	ceRNA or sponge	CDK4
RP11-708H21.4	expression association	AKT1
RP11-713B9.1	expression association	CADM1
RP11-714G18.1	transcriptional regulation	LRP2BP
RP11-732M18.3	expression association	CDKN1A
RP11-732M18.3	interact with protein	14-3-3alpha
RP11-732M18.3	interact with protein	14-3-3beta
RP11-789C1.1	ceRNA or sponge	CDH1
RP11-79H23.3	ceRNA or sponge	PTEN
RP11-820	ceRNA or sponge	MYOD1
RP11-84C13.1	ceRNA or sponge	RUNX2
RP11-86H7.1	ceRNA or sponge	NFKB1
RP5-1024C24.1	expression association	MPPED2
RP5-1120P11.3	ceRNA or sponge	WIPF2
RP5-833A20.1	expression association	NFIA
RP5-857K21.7	ceRNA or sponge	miR-508-3p
RP5-916L7.2	ceRNA or sponge	MIR328
RP5-916L7.2	ceRNA or sponge	MIR939
RPL13AP20	ceRNA or sponge	EZH2
RPL13AP20	ceRNA or sponge	KCNH1
RPL13AP23	expression association	HIF1A
RPL13AP23	transcriptional regulation	OS9
RPL34-DT	ceRNA or sponge	RGS4
RPL34-DT	expression association	RPL34
RPPH1	ceRNA or sponge	WNT2B
RPPH1	interact with protein	TUBB3
RPSAP52	ceRNA or sponge	GSTM1
RPSAP52	ceRNA or sponge	MIR15B
RPSAP52	ceRNA or sponge	miR-15a/15b/16
RREB1	transcriptional regulation	AGAP2-AS1
RSU1P2	ceRNA or sponge	MYC
RTL1	interact with protein	TP53
RUNX1	transcriptional regulation	MT1DP
RUNX1-IT1	expression association	Ki67
RUSC1-AS1	ceRNA or sponge	NOTCH3
RXRA	transcriptional regulation	HULC
Rg3	transcriptional regulation	CCAT1
SALL4	transcriptional regulation	DANCR
SAMD12-AS1	expression association	NPM1
SAMD12-AS2	interact with protein	TP53
SAMMSON	interact with protein	C1QBP
SAMMSON	interact with protein	CARF
SAMMSON	interact with protein	XRN2
SANT1	epigenetic regulation	SLC47A2
SAP30-2:1	expression association	HAND2
SAP30-DT	ceRNA or sponge	PDK4
SAP30L-AS1	epigenetic regulation	SAP30L
SATB1	epigenetic regulation	UCA1
SATB2-AS1	ceRNA or sponge	BRMS1L
SBF2-AS1	ceRNA or sponge	CDK14
SBF2-AS1	ceRNA or sponge	MBNL3
SBF2-AS1	ceRNA or sponge	TWF1
SBF2-AS1	ceRNA or sponge	ZFP91
SCAMP1	ceRNA or sponge	JUN
SCAMP1-TV2	interact with protein	INSM1
SCARNA10	expression association	PRC2
SCARNA2	ceRNA or sponge	BCL2
SCAT1	expression association	CAV1
SCDAL	interact with protein	GDF6
SCHLAP1	ceRNA or sponge	MAPK1
SCIRT	ceRNA or sponge	miR-146a
SDCBP2-AS1	ceRNA or sponge	EPDR1
SDPR-AS	expression association	CAVIN2
SEMA3B-AS1	ceRNA or sponge	PTEN
SEMA3B-AS1	expression association	SEMA3B
SENEBLOC	ceRNA or sponge	HDAC5
SFMBT2	expression association	LncRNA-Y5
SFTA3	ceRNA or sponge	STK4
SGMS1-AS1	ceRNA or sponge	MYLI9
SH3PXD2A-AS1	epigenetic regulation	CDKN1C
SIRT1	epigenetic regulation	PCSK9
SIRT1-AS	interact with mRNA	SIRT1
SLC16A1-AS1	epigenetic regulation	miR-141
SLC20A1	ceRNA or sponge	MMP3
SLC25A15	ceRNA or sponge	AKAP12
SLC25A15	ceRNA or sponge	DYRK2
SLC25A15	ceRNA or sponge	FOXN3
SLC25A5-AS1	ceRNA or sponge	PTEN
SLC26A4-AS1	expression association	E-cadherin
SLC2A1-DT	ceRNA or sponge	miR-508-5p
SLC7A11-AS1	expression association	SLC7A11
SLC8A1-AS1	expression association	SLC8A1
SLCO4A1-AS1	ceRNA or sponge	NFE2L1
SLCO4A1-AS1	ceRNA or sponge	PARD3
SLCO4A1-AS1	ceRNA or sponge	SLCO4A1
SLEAR	expression association	HNRNPF
SLEAR	expression association	TAF15
SLNCR1	expression association	sPLA2
SMAD2	expression association	EZR-AS1
SMAD3	transcriptional regulation	HCP5
SMAD4	transcriptional regulation	LINP1
SMAD5-AS1	ceRNA or sponge	APC
SMAD5-AS1	ceRNA or sponge	miR-135b-5p
SMILR	ceRNA or sponge	KLF5
SMIM31	ceRNA or sponge	AGR2
SMIM45	ceRNA or sponge	BCL2L1
SNAI1	expression association	WiNTRLINC1
SNAI3-AS1	interact with protein	UPF1
SND1-IT1	ceRNA or sponge	POU2F1
SNHG1	ceRNA or sponge	ADAM10
SNHG1	ceRNA or sponge	ADAMTs
SNHG1	ceRNA or sponge	CDK7
SNHG1	ceRNA or sponge	CST3
SNHG1	ceRNA or sponge	DCLK1
SNHG1	ceRNA or sponge	FTMT
SNHG1	ceRNA or sponge	LMO4
SNHG1	ceRNA or sponge	MIA3
SNHG1	ceRNA or sponge	MMPs
SNHG1	ceRNA or sponge	SIAH1
SNHG1	ceRNA or sponge	UBE2C
SNHG1	ceRNA or sponge	miR-488-5p
SNHG1	expression association	HES2
SNHG1	expression association	hsa-miR-197-3p
SNHG1	expression association	miR-137
SNHG10	ceRNA or sponge	IRS2
SNHG10	expression association	SCARNA13
SNHG10	transcriptional regulation	DDX54
SNHG10	transcriptional regulation	MIR3690
SNHG11	ceRNA or sponge	VEGFA
SNHG12	ceRNA or sponge	BCL9
SNHG12	ceRNA or sponge	CUL4B
SNHG12	ceRNA or sponge	EIF5A
SNHG12	ceRNA or sponge	MAP3K11
SNHG12	ceRNA or sponge	WWP1
SNHG12	ceRNA or sponge	miR-320
SNHG12	expression association	AMOT
SNHG12	transcriptional regulation	CDCA3
SNHG14	ceRNA or sponge	ANXA2
SNHG14	ceRNA or sponge	CCN5
SNHG14	ceRNA or sponge	FBXO22
SNHG14	ceRNA or sponge	MIR340
SNHG14	ceRNA or sponge	SKIL
SNHG14	ceRNA or sponge	VAMP2
SNHG15	ceRNA or sponge	CD274
SNHG15	ceRNA or sponge	FKBP1A
SNHG15	ceRNA or sponge	miR-211-3p
SNHG15	expression association	MIR627
SNHG15	expression association	TNFRSF11A
SNHG15	expression association	TNFSF11
SNHG16	ceRNA or sponge	ATG4B
SNHG16	ceRNA or sponge	E2F5
SNHG16	ceRNA or sponge	FGF19
SNHG16	ceRNA or sponge	Foxa3a
SNHG16	ceRNA or sponge	IRAK1
SNHG16	ceRNA or sponge	LIMK1
SNHG16	ceRNA or sponge	NFAT5
SNHG16	ceRNA or sponge	NOVA
SNHG16	ceRNA or sponge	SREBF2
SNHG16	ceRNA or sponge	SUSD2
SNHG16	ceRNA or sponge	hsa-miR-186-5p
SNHG16	ceRNA or sponge	miR-1285-3p
SNHG16	expression association	TLR7
SNHG16	interact with protein	SPI1
SNHG16	transcriptional regulation	PARP9
SNHG17	ceRNA or sponge	E2F3
SNHG17	ceRNA or sponge	ELF1
SNHG17	ceRNA or sponge	H2AX
SNHG17	ceRNA or sponge	NETO2
SNHG17	ceRNA or sponge	RFX1
SNHG17	ceRNA or sponge	Trim23-PES1
SNHG17	ceRNA or sponge	miR-942
SNHG17	expression association	LRPPRC
SNHG18	ceRNA or sponge	FOSL2
SNHG18	expression association	SEMA5A
SNHG20	ceRNA or sponge	ADAM10
SNHG20	ceRNA or sponge	MIR197
SNHG20	ceRNA or sponge	MIR4486
SNHG20	transcriptional regulation	VE-Cadherin
SNHG22	ceRNA or sponge	E2F3
SNHG22	ceRNA or sponge	Gal-1
SNHG22	ceRNA or sponge	LGALS1
SNHG22	ceRNA or sponge	NKIRAS2
SNHG3	ceRNA or sponge	ERG
SNHG3	ceRNA or sponge	GINS2
SNHG3	ceRNA or sponge	ITGA5
SNHG3	ceRNA or sponge	SMURF1
SNHG3	ceRNA or sponge	SRGN
SNHG3	ceRNA or sponge	TRPC3
SNHG3	epigenetic regulation	MED18
SNHG3	transcriptional regulation	Snai
SNHG4	ceRNA or sponge	KDM3A
SNHG4	ceRNA or sponge	ZIC5
SNHG4	ceRNA or sponge	miR-224-3p
SNHG5	ceRNA or sponge	CASP1
SNHG5	ceRNA or sponge	CREB5
SNHG5	ceRNA or sponge	DNAJB9
SNHG5	ceRNA or sponge	RNF38
SNHG5	epigenetic regulation	TNFRSF10A
SNHG6	ceRNA or sponge	BCL2L11
SNHG6	ceRNA or sponge	BMPR1B
SNHG6	ceRNA or sponge	CDYL
SNHG6	ceRNA or sponge	LMO3
SNHG6	ceRNA or sponge	MIR4465
SNHG6	ceRNA or sponge	RSF1
SNHG6	ceRNA or sponge	SERPINH1
SNHG6	ceRNA or sponge	STYX
SNHG6	ceRNA or sponge	Snail1/2
SNHG6	ceRNA or sponge	VPS45
SNHG6	ceRNA or sponge	miR-146-a
SNHG6	expression association	ATF3
SNHG6	expression association	WIPF1
SNHG6	expression association	miR-186-5p
SNHG6-003	ceRNA or sponge	MAP3K7
SNHG7	ceRNA or sponge	CBX7
SNHG7	ceRNA or sponge	GALNT7
SNHG7	ceRNA or sponge	GLI3
SNHG7	ceRNA or sponge	MIR381
SNHG7	ceRNA or sponge	MIR425
SNHG7	ceRNA or sponge	PI3KR3
SNHG7	ceRNA or sponge	RPL4
SNHG7	ceRNA or sponge	STAT2
SNHG7	ceRNA or sponge	SYVN1
SNHG7	ceRNA or sponge	XBP1
SNHG7	ceRNA or sponge	miR-5059
SNHG7	expression association	RBM19
SNHG7	expression association	miR-181
SNHG8	ceRNA or sponge	CCND1
SNHG8	ceRNA or sponge	MIR663A
SNHG9	ceRNA or sponge	WNT3A
SNHG9	expression association	TRADD
SNX17	ceRNA or sponge	IGF1
SNX20AR	epigenetic regulation	SNX20
SOCS2-AS1	ceRNA or sponge	CUEDC2
SOD2	expression association	BAX
SOD2	expression association	DE5RT
SOD2-OT1	expression association	CDKN1A
SOX2	transcriptional regulation	COMETT
SOX2-OT	ceRNA or sponge	AKT2
SOX2-OT	ceRNA or sponge	MCL-1 isoform 2
SOX2-OT	ceRNA or sponge	SOX3
SOX2-OT	expression association	H3K27me3
SOX21-AS1	ceRNA or sponge	MYO6
SOX21-AS1	ceRNA or sponge	PIM2
SOX21-AS1	ceRNA or sponge	VDAC1
SOX9	transcriptional regulation	FARSA-AS1
SP1	epigenetic regulation	SEMA3B-AS1
SP1	interact with protein	THAP7-AS1
SP3	transcriptional regulation	MALAT1
SPAAR	ceRNA or sponge	CRLS1
SPAG5-AS1	ceRNA or sponge	YY1
SPINT1-AS1	expression association	SPINT1
SPP1	expression association	HOTAIR
SPRY4-IT1	ceRNA or sponge	EZH2
SPRY4-IT1	expression association	CDC20
SPRY4-IT1	expression association	DPP4
SPRY4-IT1	expression association	WNT5B
SPRY4-IT1	expression association	ZNF703
SPYR4-IT1	ceRNA or sponge	ZEB1
SRC-1	expression association	XIST
SRF	transcriptional regulation	HOTAIR
SRSF1	expression association	NEAT1
SRSF3	expression association	VESTAR
SSATX	expression association	TCF
SSTR5-AS1	epigenetic regulation	SSTR5
ST3GAL6-AS1	expression association	FOXO1
ST3GAL6-AS1	expression association	ST3GAL6
ST7-AS1	interact with protein	CARM1
ST8SIA6-AS1	ceRNA or sponge	HDAC11
STARD13-AS	expression association	Cyclin D
STAT1	expression association	HAS2-AS1
STAT3	expression association	DUXAP8
STAT3	transcriptional regulation	LINC00165
STAT5A	expression association	HNRNPKP2
STXBP5-AS1	ceRNA or sponge	PTEN
SUB1	expression association	HOXA-AS2
SUMO1P3	ceRNA or sponge	miR-320a
SUMO1P4	interact with mRNA	MYC
SUMO1P5	interact with mRNA	CCND1
SUV39H1	ceRNA or sponge	BCL2
SYK	transcriptional regulation	MALAT1
SYNE1-AS1	ceRNA or sponge	SP1
SYNE3	ceRNA or sponge	YAF2
TAL1	transcriptional regulation	Hmrhl
TALAM1	expression association	MALAT1
TANAR	transcriptional regulation	TWIST1
TARDBP	interact with protein	MALAT1
TARID	epigenetic regulation	TCF21
TASR	expression association	AXL
TATDN1	ceRNA or sponge	miR-140-3p
TATDN2	expression association	ERBB2
TATDN3	expression association	CTNNB1
TBILA	interact with protein	GCSAM
TBX5-AS1:2	epigenetic regulation	TBX5
TCAM1P-004	interact with protein	H1-2
TCF4	interact with protein	ERLR
TCF7L2	transcriptional regulation	LncCCAT1
TCL6	ceRNA or sponge	PTEN
TCONS_00004099	ceRNA or sponge	PTPRF
TCONS_00016233	ceRNA or sponge	AIFM1
TCONS_00023297	ceRNA or sponge	MIR608
TCONS_00023979	expression association	PML
TCONS_00024652	ceRNA or sponge	MIR21
TCONS_00026907	ceRNA or sponge	ELK1
TCONS_00034812	epigenetic regulation	miR-21
TDRG1	ceRNA or sponge	ELK1
TDRG1	ceRNA or sponge	SEMA4C
TDRG1	ceRNA or sponge	TNFRSF21
TDRG1	ceRNA or sponge	miR-196
